,id,name,type,summary,difficulty,stars,starVotes,location,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate,popular_vote
466,7041298,Camron Trail,Trail,An easy hike on crushed gravel and sections of connecting road.,Easy,3.7,3,"Valley Springs, California",4.4,142,-171,746,692,-120.8147,38.1585,Unknown,,1970-01-01 00:00:00,11.100000000000001
467,7041296,Connector Road,Connector,,missing,0.0,0,"Valley Springs, California",0.1,0,-13,733,721,-120.8145,38.1581,Unknown,,1970-01-01 00:00:00,0.0
468,7050688,Parking Connector,Connector,,Easy/Intermediate,3.0,1,"Alta Sierra, California",0.0,0,-17,2265,2248,-121.0359,39.1496,Unknown,,1970-01-01 00:00:00,3.0
469,7050616,Mathis Path,Trail,Needs Summary,Easy,0.0,0,"Alta Sierra, California",0.2,0,-40,2263,2222,-121.0353,39.1493,Unknown,,1970-01-01 00:00:00,0.0
470,7087714,North Portal Trail,Trail,Short trail connecting trails in the Black Diamond Mines Regional Reserve.,Easy/Intermediate,3.0,1,"Antioch, California",0.9,24,-226,893,691,-121.8317,37.9512,Unknown,,1970-01-01 00:00:00,3.0
471,7054711,Manzanita Trail,Trail,A rocky singletrack descent from Marie Creek Trail.,Intermediate/Difficult,4.0,1,"Napa, California",1.7,107,-384,524,160,-122.2373,38.2701,Unknown,,1970-01-01 00:00:00,4.0
472,7085195,Bay Area Ridge Trail: Skyline Wilderness Park and Napa Solano Ridge Tr,Trail,Needs Summary,Easy,3.0,1,"Napa, California",5.8,1367,-506,1176,126,-122.2491,38.2793,Unknown,,1970-01-01 00:00:00,3.0
473,7040719,Lake Marie Road,Trail,"Lake Marie Road takes you to, you guessed it, Lake Marie.",Intermediate,2.5,2,"Napa, California",2.5,733,-25,842,125,-122.2491,38.2793,Unknown,,1970-01-01 00:00:00,5.0
474,7087712,Lark Trail,Trail,A connector trail in the Black Diamond Mines Regional Reserve.,Intermediate,3.0,1,"Antioch, California",0.8,41,-547,902,355,-121.8538,37.968,Unknown,,1970-01-01 00:00:00,3.0
475,7054713,Chaparral Trail,Trail,A singletrack with some technical sections.,Intermediate/Difficult,4.0,1,"Green Valley, California",1.0,97,-344,935,604,-122.223,38.2576,Unknown,,1970-01-01 00:00:00,4.0
476,7040722,Bayleaf Trail,Trail,A challenging climb or fun descent on this rough doubletrack.,Intermediate,2.0,1,"Napa, California",0.6,312,0,759,447,-122.2387,38.2698,Unknown,,1970-01-01 00:00:00,2.0
477,7040724,Passini Road,Connector,,Easy/Intermediate,0.0,0,"Napa, California",0.3,190,0,680,490,-122.2385,38.2689,Unknown,,1970-01-01 00:00:00,0.0
478,7054712,Marie Creek Trail,Trail,A great singletrack.,Intermediate/Difficult,5.0,1,"Green Valley, California",0.8,0,-354,804,450,-122.2309,38.2613,Unknown,,1970-01-01 00:00:00,5.0
479,7040721,Lower Skyline Trail,Trail,A mostly smooth trail under the shade of oaks with some rocks and steep ruts to keep it interesting.,Intermediate/Difficult,3.0,1,"Napa, California",0.9,0,-559,790,231,-122.2455,38.2717,Unknown,,1970-01-01 00:00:00,3.0
480,7040720,Buckeye Trail,Trail,"Rocks, roots, steps, and smooth sections, this trail is a grunt to climb and fun coming down.",Intermediate,4.0,4,"Napa, California",2.3,696,-42,882,222,-122.2518,38.2749,Unknown,,1970-01-01 00:00:00,16.0
481,7030887,Upper Oat Hill Mine Trail,Trail,This trail leads aross striking volcanic formations as you traverse through sweeping vistas of Napa Valley.,Intermediate/Difficult,4.5,2,"Calistoga, California",3.8,501,-414,2511,2202,-122.5255,38.6477,Unknown,,1970-01-01 00:00:00,9.0
482,7087713,Saddle Trail,Trail,The Saddle Trail is a short trail in the Black Diamond Mines Regional Reserve.,Intermediate,3.0,1,"Clayton, California",0.5,225,-35,1127,902,-121.861,37.9608,Unknown,,1970-01-01 00:00:00,3.0
483,7015054,Carbondale Trail,Trail,A north to south ranch road connecting Stewartville Trail with River View Trail.,Intermediate,3.0,1,"Clayton, California",1.2,131,-272,1184,911,-121.8541,37.9527,Unknown,,1970-01-01 00:00:00,3.0
484,7023821,Cemetery Loop,Trail,A short loop trail past the Kneebone Family Cemetery.,Easy,3.0,1,"Lake Wildwood, California",0.5,15,-22,566,544,-121.1952,39.2917,Unknown,,1970-01-01 00:00:00,3.0
485,7015083,River View Trailhead Connector,Connector,,Easy,0.0,0,"Clayton, California",0.1,18,0,756,738,-121.8633,37.9582,Unknown,,1970-01-01 00:00:00,0.0
486,7038651,Blue Ridge Trail,Trail,An epic ridge trail.,Difficult,4.0,1,"Hidden Valley Lake, California",8.4,880,-2978,3012,589,-122.2896,38.842,Unknown,,1970-01-01 00:00:00,4.0
487,7043255,Miwok Trail,Trail,Needs Summary,Intermediate,4.0,2,"Byron, California",5.9,1859,-127,1981,247,-121.7502,37.8684,All Clear,Some Mud - Cow abs horse poop is prominent.,2019-12-26 18:45:38,8.0
488,7015050,River View Trail,Trail,"A steady ridge-climb on a wide, smooth fire road.",Intermediate,3.0,1,"Clayton, California",1.6,235,-207,1034,798,-121.8626,37.9567,Unknown,,1970-01-01 00:00:00,3.0
489,7015055,Stewartville Trail,Trail,An old mining and ranch road that's mostly flat and easy with one really steep ridge.,Intermediate,3.0,4,"Clayton, California",4.9,451,-955,1130,265,-121.8638,37.9576,Unknown,,1970-01-01 00:00:00,12.0
490,7043254,Hardy Canyon Trail,Trail,Needs Summary,Intermediate,0.0,0,"Byron, California",3.1,857,-715,1059,227,-121.7514,37.8676,All Clear,Some Mud - Cow abs horse poop is prominent.,2019-12-26 18:45:38,0.0
491,7015044,Nortonville Trail,Trail,An old road connecting the Nortonville and Somersville town sites.,Intermediate/Difficult,3.0,3,"Clayton, California",1.2,333,-318,1091,758,-121.8644,37.9567,Unknown,,1970-01-01 00:00:00,9.0
492,7023719,Buttermilk Bend Trail Lower Connector,Connector,,Easy,0.0,0,"Lake Wildwood, California",0.2,72,0,644,572,-121.1924,39.2932,Unknown,,1970-01-01 00:00:00,0.0
493,7023717,Buttermilk Bend Trail,Trail,An easy riverside trail with bold wildflower displays in the spring,Easy,3.5,4,"Lake Wildwood, California",1.3,140,-69,697,594,-121.1923,39.2939,Unknown,,1970-01-01 00:00:00,14.0
494,7051703,Stevens Trail,Trail,Needs Summary,Intermediate/Difficult,4.0,1,"Colfax, California",3.8,127,-1271,2371,1227,-120.9471,39.1057,Unknown,,1970-01-01 00:00:00,4.0
495,7086303,Lower Chaparral Trail,Trail,"Beautiful, difficult, and technical. Be cautious on the descent.",Difficult,3.0,1,"Clayton, California",0.3,0,-270,1042,772,-121.865,37.9523,Unknown,,1970-01-01 00:00:00,3.0
496,7000151,Gray Pine Trail,Trail,Spectacular scenery along a high ridgeline.,Intermediate,4.0,1,"Kenwood, California",2.6,9,-1399,2711,1321,-122.5092,38.4574,Unknown,,1970-01-01 00:00:00,4.0
497,7015046,Ridge Trail,Trail,"A roller coaster, ridge-top fire road with great views and drawn-out descents.",Intermediate/Difficult,3.7,3,"Clayton, California",2.9,213,-802,1253,580,-121.8647,37.9509,Unknown,,1970-01-01 00:00:00,11.100000000000001
498,7086306,Chaparral Loop Trail,Trail,"This is a beautiful, albeit difficult trail alternative to the Lower Chaparral Trail.",Difficult,3.0,1,"Clayton, California",0.9,211,-381,1169,806,-121.8687,37.9535,Unknown,,1970-01-01 00:00:00,3.0
499,7023720,Buttermilk Bend Trail Upper Connector,Connector,,Easy,0.0,0,"Lake Wildwood, California",0.3,0,-142,847,705,-121.1851,39.2959,Unknown,,1970-01-01 00:00:00,0.0
